order_item_id,order_id,product_id,quantity,unit_price
4822,4822,2,2,89
4823,4823,29,2,199
4824,4824,28,2,499
4825,4825,26,1,229
4826,4826,24,1,209
4827,4827,2,1,89
4828,4828,20,1,199
4829,4829,33,2,219
4830,4830,23,2,269
4831,4831,7,1,49
4832,4832,40,1,399
4833,4833,3,1,119
4834,4834,50,1,199
4835,4835,40,2,399
4836,4836,42,2,349
4837,4837,48,1,249
4838,4838,22,1,169
4839,4839,37,2,99
4840,4840,44,1,359
4841,4841,45,1,359
4842,4842,49,1,299
4843,4843,23,1,269
4844,4844,8,1,49
4845,4845,25,1,209
4846,4846,41,1,399
4847,4847,2,1,89
4848,4848,23,2,269
4849,4849,37,1,99
4850,4850,45,1,359
4851,4851,48,2,249
4852,4852,12,1,219
4853,4853,7,1,49
4854,4854,36,1,99
4855,4855,2,1,89
4856,4856,44,1,359
4857,4857,12,2,219
4858,4858,16,1,109
4859,4859,37,1,99
4860,4860,4,2,89
4861,4861,17,2,119
4862,4862,44,1,359
4863,4863,45,1,359
4864,4864,24,2,209
4865,4865,20,1,199
4866,4866,48,2,249
4867,4867,25,2,209
4868,4868,3,1,119
4869,4869,40,1,399
4870,4870,12,2,219
4871,4871,35,1,119
4872,4872,35,2,119
4873,4873,32,2,259
4874,4874,40,1,399
4875,4875,44,1,359
4876,4876,47,1,249
4877,4877,4,2,89
4878,4878,43,2,249
4879,4879,14,2,49
4880,4880,47,2,249
4881,4881,16,2,109
4882,4882,3,2,119
4883,4883,44,2,359
4884,4884,2,2,89
4885,4885,27,1,199
4886,4886,39,2,399
4887,4887,33,2,219
4888,4888,10,2,189
4889,4889,29,2,199
4890,4890,18,2,149
4891,4891,14,2,49
4892,4892,25,1,209
4893,4893,22,2,169
4894,4894,29,1,199
4895,4895,26,1,229
4896,4896,45,2,359
4897,4897,3,1,119
4898,4898,10,1,189
4899,4899,6,1,119
4900,4900,15,1,69
4901,4901,46,2,399
4902,4902,1,2,89
4903,4903,12,1,219
4904,4904,32,1,259
4905,4905,40,1,399
4906,4906,41,2,399
4907,4907,1,2,89
4908,4908,42,2,349
4909,4909,9,2,69
4910,4910,22,2,169
4911,4911,2,2,89
4912,4912,25,1,209
4913,4913,13,2,49
4914,4914,7,1,49
4915,4915,17,1,119
4916,4916,49,2,299
4917,4917,8,1,49
4918,4918,18,1,149
4919,4919,24,2,209
4920,4920,19,1,149
4921,4921,15,1,69
4922,4922,5,2,89
4923,4923,42,2,349
4924,4924,39,2,399
4925,4925,24,1,209
4926,4926,4,2,89
4927,4927,5,2,89
4928,4928,13,2,49
4929,4929,39,1,399
4930,4930,36,1,99
4931,4931,34,2,199
4932,4932,26,2,229
4933,4933,17,2,119
4934,4934,22,1,169
4935,4935,11,2,189
4936,4936,36,1,99
4937,4937,37,2,99
4938,4938,33,2,219
4939,4939,50,1,199
4940,4940,36,1,99
4941,4941,47,1,249
4942,4942,49,2,299
4943,4943,4,2,89
4944,4944,39,1,399
4945,4945,30,2,159
4946,4946,15,1,69
4947,4947,3,2,119
4948,4948,12,1,219
4949,4949,16,2,109
4950,4950,50,2,199
4951,4951,41,2,399
4952,4952,40,2,399
4953,4953,42,2,349
4954,4954,11,1,189
4955,4955,4,1,89
4956,4956,25,2,209
4957,4957,36,2,99
4958,4958,32,1,259
4959,4959,1,2,89
4960,4960,33,2,219
4961,4961,43,2,249
4962,4962,48,2,249
4963,4963,4,2,89
4964,4964,26,1,229
4965,4965,7,2,49
4966,4966,26,2,229
4967,4967,30,2,159
4968,4968,31,2,299
4969,4969,15,1,69
4970,4970,18,1,149
4971,4971,14,2,49
4972,4972,30,2,159
4973,4973,14,2,49
4974,4974,42,2,349
4975,4975,41,2,399
4976,4976,3,2,119
4977,4977,38,2,349
4978,4978,35,2,119
4979,4979,49,2,299
4980,4980,17,1,119
4981,4981,16,2,109
4982,4982,3,2,119
4983,4983,1,2,89
4984,4984,2,1,89
4985,4985,39,1,399
4986,4986,33,1,219
4987,4987,48,1,249
4988,4988,27,1,199
4989,4989,13,1,49
4990,4990,13,2,49
4991,4991,35,1,119
4992,4992,9,1,69
4993,4993,34,1,199
4994,4994,26,1,229
4995,4995,38,2,349
4996,4996,19,1,149
4997,4997,25,1,209
4998,4998,2,2,89
4999,4999,16,1,109
5000,5000,11,1,189
5001,5001,16,2,109
5002,5002,31,1,299
5003,5003,26,2,229
5004,5004,28,1,499
5005,5005,4,1,89
5006,5006,21,1,299
5007,5007,12,2,219
5008,5008,28,1,499
5009,5009,6,1,119
5010,5010,21,1,299
5011,5011,5,1,89
5012,5012,31,1,299
5013,5013,44,2,359
5014,5014,10,2,189
5015,5015,15,1,69
5016,5016,31,1,299
5017,5017,39,1,399
5018,5018,2,2,89
5019,5019,30,2,159
5020,5020,17,2,119
5021,5021,22,1,169
5022,5022,41,2,399
5023,5023,35,1,119
5024,5024,17,2,119
5025,5025,35,1,119
5026,5026,9,1,69
5027,5027,39,1,399
5028,5028,10,2,189
5029,5029,12,2,219
5030,5030,17,1,119
5031,5031,12,1,219
5032,5032,36,1,99
5033,5033,39,2,399
5034,5034,18,1,149
5035,5035,33,2,219
5036,5036,8,1,49
5037,5037,38,1,349
5038,5038,21,2,299
5039,5039,50,2,199
5040,5040,4,2,89
5041,5041,10,1,189
5042,5042,20,2,199
5043,5043,32,1,259
5044,5044,6,2,119
5045,5045,31,2,299
5046,5046,18,2,149
5047,5047,2,1,89
5048,5048,10,1,189
5049,5049,32,1,259
5050,5050,14,2,49
5051,5051,32,2,259
5052,5052,7,1,49
5053,5053,23,2,269
5054,5054,22,1,169
5055,5055,45,1,359
5056,5056,40,2,399
5057,5057,28,2,499
5058,5058,47,1,249
5059,5059,7,1,49
5060,5060,50,2,199
5061,5061,25,2,209
5062,5062,8,2,49
5063,5063,29,2,199
5064,5064,41,1,399
5065,5065,43,2,249
5066,5066,23,2,269
5067,5067,17,2,119
5068,5068,40,2,399
5069,5069,1,1,89
5070,5070,16,1,109
5071,5071,41,1,399
5072,5072,30,1,159
5073,5073,44,2,359
5074,5074,42,1,349
5075,5075,25,2,209
5076,5076,34,1,199
5077,5077,44,1,359
5078,5078,36,1,99
5079,5079,10,1,189
5080,5080,45,2,359
5081,5081,29,1,199
5082,5082,23,2,269
5083,5083,30,2,159
5084,5084,37,2,99
5085,5085,9,2,69
5086,5086,8,1,49
5087,5087,49,1,299
5088,5088,13,2,49
5089,5089,24,2,209
5090,5090,28,1,499
5091,5091,16,1,109
5092,5092,48,1,249
5093,5093,30,1,159
5094,5094,50,1,199
5095,5095,23,1,269
5096,5096,12,2,219
5097,5097,26,2,229
5098,5098,35,2,119
5099,5099,20,2,199
5100,5100,31,2,299
5101,5101,36,1,99
5102,5102,11,1,189
5103,5103,4,1,89
5104,5104,27,1,199
5105,5105,45,1,359
5106,5106,37,1,99
5107,5107,46,2,399
5108,5108,10,2,189
5109,5109,38,2,349
5110,5110,8,1,49
5111,5111,49,1,299
5112,5112,46,2,399
5113,5113,46,1,399
5114,5114,45,1,359
5115,5115,33,1,219
5116,5116,17,1,119
5117,5117,18,2,149
5118,5118,46,2,399
5119,5119,14,1,49
5120,5120,30,2,159
5121,5121,48,2,249
5122,5122,12,2,219
5123,5123,1,2,89
5124,5124,46,2,399
5125,5125,14,2,49
5126,5126,25,1,209
5127,5127,32,1,259
5128,5128,20,2,199
5129,5129,6,2,119
5130,5130,6,1,119
5131,5131,43,1,249
5132,5132,22,1,169
5133,5133,15,2,69
5134,5134,44,2,359
5135,5135,39,1,399
5136,5136,45,2,359
5137,5137,35,2,119
5138,5138,34,1,199
5139,5139,16,2,109
5140,5140,16,2,109
5141,5141,25,1,209
5142,5142,38,1,349
5143,5143,40,1,399
5144,5144,21,1,299
5145,5145,44,2,359
5146,5146,31,2,299
5147,5147,31,2,299
5148,5148,35,1,119
5149,5149,46,2,399
5150,5150,30,1,159
5151,5151,36,1,99
5152,5152,18,2,149
5153,5153,29,1,199
5154,5154,24,1,209
5155,5155,12,1,219
5156,5156,48,1,249
5157,5157,6,2,119
5158,5158,8,1,49
5159,5159,38,2,349
5160,5160,21,1,299
5161,5161,23,2,269
5162,5162,19,1,149
5163,5163,45,2,359
5164,5164,2,1,89
5165,5165,5,1,89
5166,5166,48,1,249
5167,5167,32,2,259
5168,5168,45,1,359
5169,5169,17,2,119
5170,5170,49,1,299
5171,5171,29,1,199
5172,5172,6,2,119
5173,5173,47,1,249
5174,5174,37,2,99
5175,5175,25,2,209
5176,5176,30,2,159
5177,5177,29,2,199
5178,5178,49,2,299
5179,5179,9,2,69
5180,5180,25,1,209
5181,5181,31,1,299
5182,5182,25,1,209
5183,5183,8,1,49
5184,5184,18,1,149
5185,5185,12,1,219
5186,5186,20,2,199
5187,5187,27,1,199
5188,5188,24,2,209
5189,5189,9,1,69
5190,5190,20,1,199
5191,5191,24,2,209
5192,5192,22,1,169
5193,5193,46,2,399
5194,5194,31,1,299
5195,5195,15,1,69
5196,5196,34,1,199
5197,5197,12,2,219
5198,5198,27,2,199
5199,5199,22,2,169
5200,5200,37,2,99
5201,5201,45,1,359
5202,5202,43,1,249
5203,5203,19,1,149
5204,5204,17,2,119
5205,5205,19,2,149
5206,5206,23,2,269
5207,5207,38,1,349
5208,5208,3,1,119
5209,5209,28,1,499
5210,5210,20,1,199
5211,5211,16,1,109
5212,5212,2,1,89
5213,5213,44,2,359
5214,5214,48,1,249
5215,5215,37,1,99
5216,5216,35,1,119
5217,5217,27,1,199
5218,5218,3,2,119
5219,5219,32,2,259
5220,5220,16,2,109
5221,5221,49,2,299
5222,5222,33,2,219
5223,5223,10,1,189
5224,5224,48,1,249
5225,5225,50,2,199
5226,5226,23,2,269
5227,5227,49,2,299
5228,5228,44,1,359
5229,5229,25,1,209
5230,5230,48,2,249
5231,5231,35,1,119
5232,5232,32,1,259
5233,5233,44,1,359
5234,5234,8,2,49
5235,5235,45,2,359
5236,5236,28,2,499
5237,5237,29,1,199
5238,5238,41,2,399
5239,5239,43,2,249
5240,5240,23,1,269
5241,5241,9,2,69
5242,5242,35,2,119
5243,5243,7,2,49
5244,5244,4,1,89
5245,5245,48,1,249
5246,5246,17,1,119
5247,5247,41,1,399
5248,5248,42,2,349
5249,5249,19,2,149
5250,5250,11,1,189
5251,5251,6,1,119
5252,5252,13,2,49
5253,5253,34,2,199
5254,5254,47,1,249
5255,5255,37,2,99
5256,5256,35,1,119
5257,5257,47,2,249
5258,5258,9,1,69
5259,5259,45,1,359
5260,5260,22,2,169
5261,5261,33,2,219
5262,5262,42,2,349
5263,5263,30,2,159
5264,5264,9,1,69
5265,5265,5,1,89
5266,5266,1,2,89
5267,5267,33,1,219
5268,5268,45,2,359
5269,5269,10,2,189
5270,5270,43,2,249
5271,5271,26,2,229
5272,5272,15,1,69
5273,5273,29,2,199
5274,5274,13,1,49
5275,5275,37,1,99
5276,5276,48,2,249
5277,5277,13,1,49
5278,5278,3,2,119
5279,5279,44,1,359
5280,5280,3,2,119
5281,5281,48,1,249
5282,5282,13,1,49
5283,5283,29,1,199
5284,5284,36,2,99
5285,5285,24,1,209
5286,5286,26,1,229
5287,5287,28,2,499
5288,5288,25,2,209
5289,5289,39,1,399
5290,5290,14,1,49
5291,5291,8,2,49
5292,5292,32,1,259
5293,5293,48,1,249
5294,5294,15,1,69
5295,5295,49,2,299
5296,5296,39,1,399
5297,5297,31,2,299
5298,5298,4,2,89
5299,5299,41,1,399
5300,5300,42,2,349
5301,5301,8,1,49
5302,5302,29,2,199
5303,5303,9,1,69
5304,5304,5,1,89
5305,5305,36,1,99
5306,5306,44,2,359
5307,5307,25,2,209
5308,5308,6,2,119
5309,5309,50,1,199
5310,5310,5,1,89
5311,5311,41,1,399
5312,5312,8,1,49
5313,5313,40,2,399
5314,5314,15,2,69
5315,5315,39,2,399
5316,5316,35,2,119
5317,5317,17,1,119
5318,5318,44,2,359
5319,5319,49,1,299
5320,5320,33,2,219
5321,5321,24,2,209
5322,5322,9,1,69
5323,5323,15,2,69
5324,5324,45,2,359
5325,5325,39,2,399
5326,5326,30,2,159
5327,5327,46,1,399
5328,5328,30,1,159
5329,5329,4,1,89
5330,5330,33,2,219
5331,5331,24,1,209
5332,5332,9,2,69
5333,5333,32,2,259
5334,5334,1,1,89
5335,5335,21,1,299
5336,5336,36,1,99
5337,5337,35,2,119
5338,5338,20,1,199
5339,5339,29,2,199
5340,5340,28,2,499
5341,5341,2,2,89
5342,5342,32,2,259
5343,5343,23,2,269
5344,5344,18,2,149
5345,5345,12,1,219
5346,5346,40,1,399
5347,5347,16,1,109
5348,5348,48,1,249
5349,5349,41,1,399
5350,5350,49,1,299
5351,5351,37,2,99
5352,5352,14,2,49
5353,5353,22,1,169
5354,5354,14,1,49
5355,5355,47,2,249
5356,5356,18,1,149
5357,5357,36,2,99
5358,5358,39,2,399
5359,5359,8,2,49
5360,5360,23,1,269
5361,5361,8,1,49
5362,5362,21,2,299
5363,5363,19,1,149
5364,5364,26,2,229
5365,5365,49,1,299
5366,5366,34,1,199
5367,5367,34,1,199
5368,5368,1,1,89
5369,5369,19,2,149
5370,5370,3,1,119
5371,5371,27,1,199
5372,5372,43,2,249
5373,5373,1,2,89
5374,5374,46,1,399
5375,5375,13,1,49
5376,5376,24,1,209
5377,5377,2,1,89
5378,5378,3,2,119
5379,5379,16,1,109
5380,5380,27,1,199
5381,5381,19,1,149
5382,5382,34,1,199
5383,5383,46,1,399
5384,5384,5,2,89
5385,5385,11,1,189
5386,5386,10,2,189
5387,5387,34,1,199
5388,5388,2,1,89
5389,5389,42,2,349
5390,5390,42,1,349
5391,5391,8,2,49
5392,5392,12,1,219
5393,5393,21,2,299
5394,5394,5,1,89
5395,5395,42,1,349
5396,5396,39,1,399
5397,5397,3,1,119
5398,5398,49,1,299
5399,5399,8,1,49
5400,5400,32,1,259
5401,5401,13,1,49
5402,5402,35,1,119
5403,5403,24,1,209
5404,5404,15,2,69
5405,5405,37,2,99
5406,5406,23,1,269
5407,5407,20,1,199
5408,5408,16,1,109
5409,5409,16,1,109
5410,5410,16,1,109
5411,5411,29,1,199
5412,5412,20,1,199
5413,5413,39,1,399
5414,5414,27,1,199
5415,5415,46,2,399
5416,5416,25,1,209
5417,5417,22,1,169
5418,5418,10,2,189
5419,5419,6,1,119
5420,5420,3,2,119
5421,5421,4,2,89
5422,5422,46,1,399
5423,5423,7,2,49
5424,5424,19,1,149
5425,5425,16,2,109
5426,5426,33,2,219
5427,5427,43,1,249
5428,5428,47,2,249
5429,5429,45,2,359
5430,5430,14,1,49
5431,5431,2,1,89
5432,5432,8,2,49
5433,5433,21,2,299
5434,5434,26,1,229
5435,5435,6,1,119
5436,5436,10,2,189
5437,5437,37,1,99
5438,5438,22,1,169
5439,5439,50,1,199
5440,5440,21,1,299
5441,5441,33,1,219
5442,5442,40,2,399
5443,5443,36,1,99
5444,5444,22,2,169
5445,5445,34,2,199
5446,5446,34,2,199
5447,5447,41,1,399
5448,5448,32,2,259
5449,5449,2,1,89
5450,5450,4,2,89
5451,5451,11,2,189
5452,5452,7,1,49
5453,5453,3,2,119
5454,5454,45,1,359
5455,5455,25,1,209
5456,5456,36,2,99
5457,5457,21,2,299
5458,5458,27,2,199
5459,5459,33,2,219
5460,5460,16,2,109
5461,5461,17,2,119
5462,5462,41,1,399
5463,5463,47,2,249
5464,5464,25,2,209
5465,5465,50,1,199
5466,5466,42,1,349
5467,5467,16,1,109
5468,5468,32,2,259
5469,5469,12,2,219
5470,5470,17,2,119
5471,5471,33,1,219
5472,5472,44,2,359
5473,5473,27,1,199
5474,5474,14,1,49
5475,5475,43,1,249
5476,5476,30,2,159
5477,5477,32,1,259
5478,5478,3,1,119
5479,5479,47,2,249
5480,5480,1,1,89
5481,5481,39,1,399
5482,5482,1,2,89
5483,5483,49,1,299
5484,5484,19,1,149
5485,5485,4,1,89
5486,5486,6,1,119
5487,5487,20,2,199
5488,5488,23,1,269
5489,5489,50,1,199
5490,5490,12,1,219
5491,5491,8,2,49
5492,5492,34,1,199
5493,5493,10,2,189
5494,5494,6,2,119
5495,5495,29,1,199
5496,5496,21,1,299
5497,5497,38,1,349
5498,5498,16,1,109
5499,5499,46,1,399
5500,5500,14,1,49
5501,5501,7,1,49
5502,5502,44,1,359
5503,5503,5,2,89
5504,5504,32,1,259
5505,5505,47,1,249
5506,5506,35,1,119
5507,5507,16,1,109
5508,5508,21,2,299
5509,5509,16,2,109
5510,5510,47,1,249
5511,5511,34,2,199
5512,5512,10,2,189
5513,5513,41,1,399
5514,5514,48,2,249
5515,5515,11,2,189
5516,5516,16,2,109
5517,5517,15,2,69
5518,5518,22,2,169
5519,5519,37,1,99
5520,5520,28,2,499
5521,5521,38,1,349
5522,5522,6,1,119
5523,5523,4,2,89
5524,5524,49,1,299
5525,5525,29,2,199
5526,5526,32,2,259
5527,5527,40,1,399
5528,5528,26,2,229
5529,5529,42,1,349
5530,5530,13,1,49
5531,5531,25,1,209
5532,5532,26,2,229
5533,5533,26,1,229
5534,5534,8,2,49
5535,5535,19,2,149
5536,5536,40,2,399
5537,5537,16,2,109
5538,5538,5,1,89
5539,5539,35,1,119
5540,5540,36,2,99
5541,5541,44,1,359
5542,5542,31,2,299
5543,5543,27,1,199
5544,5544,39,1,399
5545,5545,42,2,349
5546,5546,50,2,199
5547,5547,35,2,119
5548,5548,6,2,119
5549,5549,15,2,69
5550,5550,26,2,229
5551,5551,11,1,189
5552,5552,13,2,49
5553,5553,46,2,399
5554,5554,23,2,269
5555,5555,1,2,89
5556,5556,5,2,89
5557,5557,17,2,119
5558,5558,26,1,229
5559,5559,32,2,259
5560,5560,11,2,189
5561,5561,48,1,249
5562,5562,15,1,69
5563,5563,42,1,349
5564,5564,47,1,249
5565,5565,9,1,69
5566,5566,3,2,119
5567,5567,47,2,249
5568,5568,18,2,149
5569,5569,34,2,199
5570,5570,44,1,359
5571,5571,8,2,49
5572,5572,25,2,209
5573,5573,30,2,159
5574,5574,19,2,149
5575,5575,26,2,229
5576,5576,32,2,259
5577,5577,7,1,49
5578,5578,13,1,49
5579,5579,24,2,209
5580,5580,7,1,49
5581,5581,42,1,349
5582,5582,20,2,199
5583,5583,35,2,119
5584,5584,39,1,399
5585,5585,21,1,299
5586,5586,43,2,249
5587,5587,40,2,399
5588,5588,50,1,199
5589,5589,48,2,249
5590,5590,37,1,99
5591,5591,45,1,359
5592,5592,9,2,69
5593,5593,32,2,259
5594,5594,11,2,189
5595,5595,9,1,69
5596,5596,45,2,359
5597,5597,24,2,209
5598,5598,45,2,359
5599,5599,14,2,49
5600,5600,7,1,49
5601,5601,1,2,89
5602,5602,8,2,49
5603,5603,47,2,249
5604,5604,10,2,189
5605,5605,47,2,249
5606,5606,36,1,99
5607,5607,32,1,259
5608,5608,19,2,149
5609,5609,7,2,49
5610,5610,38,2,349
5611,5611,26,2,229
5612,5612,34,2,199
5613,5613,36,2,99
5614,5614,10,1,189
5615,5615,47,2,249
5616,5616,27,1,199
5617,5617,23,2,269
5618,5618,31,1,299
5619,5619,16,1,109
5620,5620,48,1,249
5621,5621,32,1,259
5622,5622,20,1,199
5623,5623,38,2,349
5624,5624,48,2,249
5625,5625,44,2,359
5626,5626,7,2,49
5627,5627,8,1,49
5628,5628,19,1,149
5629,5629,30,1,159
5630,5630,19,2,149
5631,5631,29,1,199
5632,5632,46,1,399
5633,5633,50,2,199
5634,5634,23,2,269
5635,5635,12,1,219
5636,5636,7,2,49
5637,5637,31,2,299
5638,5638,41,1,399
5639,5639,37,2,99
5640,5640,7,2,49
5641,5641,6,2,119
5642,5642,38,2,349
5643,5643,27,1,199
5644,5644,50,1,199
5645,5645,11,2,189
5646,5646,9,2,69
5647,5647,20,1,199
5648,5648,15,1,69
5649,5649,15,1,69
5650,5650,39,2,399
5651,5651,13,2,49
5652,5652,12,1,219
5653,5653,25,2,209
5654,5654,22,2,169
5655,5655,39,1,399
5656,5656,37,2,99
5657,5657,47,1,249
5658,5658,42,1,349
5659,5659,30,1,159
5660,5660,12,2,219
5661,5661,35,2,119
5662,5662,34,1,199
5663,5663,42,1,349
5664,5664,43,1,249
5665,5665,37,2,99
5666,5666,38,1,349
5667,5667,4,2,89
5668,5668,9,2,69
5669,5669,4,2,89
5670,5670,13,1,49
5671,5671,31,1,299
5672,5672,28,2,499
5673,5673,7,2,49
5674,5674,12,1,219
5675,5675,4,2,89
5676,5676,31,1,299
5677,5677,21,2,299
5678,5678,3,2,119
5679,5679,17,2,119
5680,5680,41,2,399
5681,5681,16,2,109
5682,5682,49,2,299
5683,5683,19,2,149
5684,5684,43,2,249
5685,5685,12,1,219
5686,5686,16,2,109
5687,5687,4,2,89
5688,5688,31,2,299
5689,5689,24,1,209
5690,5690,21,1,299
5691,5691,44,2,359
5692,5692,26,2,229
5693,5693,36,1,99
5694,5694,45,1,359
5695,5695,2,1,89
5696,5696,12,1,219
5697,5697,5,2,89
5698,5698,26,2,229
5699,5699,40,1,399
5700,5700,39,1,399
5701,5701,10,2,189
5702,5702,48,1,249
5703,5703,15,1,69
5704,5704,46,2,399
5705,5705,12,2,219
5706,5706,30,1,159
5707,5707,48,1,249
5708,5708,39,1,399
5709,5709,2,2,89
5710,5710,26,2,229
5711,5711,18,2,149
5712,5712,30,1,159
5713,5713,8,2,49
5714,5714,46,1,399
5715,5715,47,2,249
5716,5716,34,2,199
5717,5717,41,2,399
5718,5718,14,2,49
5719,5719,36,1,99
5720,5720,40,2,399
5721,5721,42,1,349
5722,5722,6,2,119
5723,5723,17,2,119
5724,5724,7,1,49
5725,5725,9,2,69
5726,5726,38,2,349
5727,5727,34,1,199
5728,5728,15,1,69
5729,5729,49,1,299
5730,5730,12,2,219
5731,5731,23,1,269
5732,5732,4,1,89
5733,5733,6,1,119
5734,5734,24,1,209
5735,5735,31,1,299
5736,5736,40,2,399
5737,5737,48,2,249
5738,5738,39,2,399
5739,5739,37,1,99
5740,5740,13,1,49
5741,5741,19,1,149
5742,5742,48,2,249
5743,5743,41,2,399
5744,5744,46,1,399
5745,5745,21,2,299
5746,5746,42,1,349
5747,5747,12,2,219
5748,5748,39,1,399
5749,5749,35,2,119
5750,5750,27,2,199
5751,5751,26,1,229
5752,5752,15,1,69
5753,5753,32,1,259
5754,5754,28,1,499
5755,5755,2,1,89
5756,5756,35,2,119
5757,5757,13,2,49
5758,5758,19,2,149
5759,5759,28,2,499
5760,5760,22,2,169
5761,5761,3,2,119
5762,5762,6,2,119
5763,5763,33,1,219
5764,5764,22,2,169
5765,5765,29,2,199
5766,5766,22,2,169
5767,5767,3,1,119
5768,5768,32,1,259
5769,5769,50,2,199
5770,5770,17,2,119
5771,5771,32,1,259
5772,5772,17,1,119
5773,5773,31,1,299
5774,5774,31,2,299
5775,5775,46,2,399
5776,5776,9,2,69
5777,5777,14,1,49
5778,5778,17,1,119
5779,5779,35,2,119
5780,5780,48,1,249
5781,5781,48,1,249
5782,5782,49,2,299
5783,5783,44,1,359
5784,5784,40,2,399
5785,5785,35,1,119
5786,5786,48,2,249
5787,5787,33,2,219
5788,5788,38,1,349
5789,5789,11,2,189
5790,5790,30,1,159
5791,5791,37,2,99
5792,5792,35,2,119
5793,5793,29,1,199
5794,5794,50,1,199
5795,5795,29,2,199
5796,5796,4,2,89
5797,5797,11,1,189
5798,5798,9,1,69
5799,5799,41,1,399
5800,5800,41,2,399
5801,5801,11,2,189
5802,5802,7,2,49
5803,5803,36,2,99
5804,5804,6,2,119
5805,5805,13,2,49
5806,5806,36,2,99
5807,5807,36,1,99
5808,5808,21,1,299
5809,5809,31,1,299
5810,5810,26,2,229
5811,5811,46,2,399
5812,5812,33,1,219
5813,5813,47,1,249
5814,5814,49,2,299
5815,5815,5,2,89
5816,5816,35,2,119
5817,5817,47,2,249
5818,5818,47,2,249
5819,5819,44,2,359
5820,5820,4,2,89
5821,5821,50,2,199
5822,5822,14,1,49
5823,5823,43,2,249
5824,5824,15,2,69
5825,5825,30,2,159
5826,5826,24,2,209
5827,5827,18,2,149
5828,5828,8,2,49
5829,5829,14,2,49
5830,5830,42,1,349
5831,5831,4,1,89
5832,5832,46,1,399
5833,5833,41,1,399
5834,5834,48,2,249
5835,5835,4,2,89
5836,5836,2,1,89
5837,5837,45,1,359
5838,5838,7,1,49
5839,5839,26,2,229
5840,5840,6,1,119
5841,5841,14,1,49
5842,5842,8,1,49
5843,5843,3,2,119
5844,5844,47,2,249
5845,5845,4,2,89
5846,5846,24,2,209
5847,5847,36,1,99
5848,5848,28,1,499
5849,5849,48,2,249
5850,5850,11,2,189
5851,5851,34,1,199
5852,5852,21,1,299
5853,5853,5,2,89
5854,5854,47,2,249
5855,5855,31,1,299
5856,5856,38,1,349
5857,5857,17,2,119
5858,5858,24,1,209
5859,5859,22,1,169
5860,5860,38,1,349
5861,5861,30,1,159
5862,5862,26,1,229
5863,5863,34,2,199
5864,5864,5,2,89
5865,5865,41,2,399
5866,5866,28,1,499
5867,5867,28,2,499
5868,5868,27,1,199
5869,5869,11,1,189
5870,5870,6,2,119
5871,5871,30,2,159
5872,5872,13,2,49
5873,5873,27,1,199
5874,5874,21,2,299
5875,5875,33,2,219
5876,5876,45,2,359
5877,5877,45,1,359
5878,5878,17,2,119
5879,5879,13,1,49
5880,5880,33,1,219
5881,5881,19,1,149
5882,5882,44,2,359
5883,5883,11,1,189
5884,5884,13,1,49
5885,5885,34,2,199
5886,5886,38,1,349
5887,5887,26,2,229
5888,5888,42,2,349
5889,5889,44,2,359
5890,5890,42,2,349
5891,5891,29,1,199
5892,5892,30,1,159
5893,5893,38,1,349
5894,5894,38,2,349
5895,5895,41,2,399
5896,5896,48,1,249
5897,5897,39,2,399
5898,5898,46,2,399
5899,5899,29,2,199
5900,5900,12,1,219
5901,5901,11,2,189
5902,5902,14,2,49
5903,5903,47,2,249
5904,5904,30,2,159
5905,5905,46,2,399
5906,5906,29,1,199
5907,5907,20,2,199
5908,5908,10,2,189
5909,5909,18,1,149
5910,5910,49,2,299
5911,5911,8,1,49
5912,5912,43,2,249
5913,5913,45,1,359
5914,5914,35,1,119
5915,5915,37,2,99
5916,5916,5,2,89
5917,5917,46,1,399
5918,5918,34,2,199
5919,5919,44,2,359
5920,5920,9,1,69
5921,5921,49,2,299
5922,5922,13,1,49
5923,5923,37,1,99
5924,5924,26,2,229
5925,5925,24,2,209
5926,5926,13,2,49
5927,5927,13,1,49
5928,5928,21,2,299
5929,5929,35,2,119
5930,5930,36,1,99
5931,5931,13,2,49
5932,5932,5,2,89
5933,5933,33,1,219
5934,5934,48,1,249
5935,5935,27,1,199
5936,5936,12,1,219
5937,5937,14,1,49
5938,5938,5,1,89
5939,5939,17,2,119
5940,5940,45,2,359
5941,5941,20,1,199
5942,5942,5,1,89
5943,5943,2,1,89
5944,5944,36,1,99
5945,5945,11,1,189
5946,5946,36,1,99
5947,5947,38,1,349
5948,5948,38,2,349
5949,5949,35,1,119
5950,5950,41,1,399
5951,5951,7,1,49
5952,5952,41,1,399
5953,5953,15,1,69
5954,5954,27,1,199
5955,5955,20,1,199
5956,5956,28,1,499
5957,5957,17,2,119
5958,5958,43,2,249
5959,5959,26,1,229
5960,5960,1,1,89
5961,5961,18,1,149
5962,5962,8,2,49
5963,5963,36,2,99
5964,5964,47,1,249
5965,5965,48,2,249
5966,5966,35,2,119
5967,5967,30,1,159
5968,5968,21,2,299
5969,5969,45,2,359
5970,5970,48,2,249
5971,5971,16,1,109
5972,5972,28,2,499
5973,5973,35,2,119
5974,5974,47,1,249
5975,5975,50,1,199
5976,5976,44,1,359
5977,5977,23,2,269
5978,5978,12,2,219
5979,5979,32,2,259
5980,5980,50,1,199
5981,5981,20,1,199
5982,5982,5,1,89
5983,5983,14,2,49
5984,5984,9,1,69
5985,5985,37,1,99
